mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_colsample_bytree,param_gamma,param_max_depth,param_min_child_weight,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
1.6023999214172364,0.010000085830688477,0.882753491350891,0.9640265971047814,0.6,0.5,4,1,0.8,"{'subsample': 0.8, 'colsample_bytree': 0.6, 'max_depth': 4, 'gamma': 0.5, 'min_child_weight': 1}",32,0.9055378908320085,0.9621954471219544,0.8881682389937107,0.9591254911796672,0.8664720125338271,0.9667063850768346,0.873915857605178,0.9640877714516046,0.8795454545454546,0.9680178906938463,0.18618328409526458,0.0006324850929980568,0.013444932787551383,0.0031777155297092806
1.7890000343322754,0.008799982070922852,0.8768195473299762,0.958595446044123,0.6,0.5,4,1,1.0,"{'subsample': 1.0, 'colsample_bytree': 0.6, 'max_depth': 4, 'gamma': 0.5, 'min_child_weight': 1}",158,0.8979862215156333,0.9586458020864579,0.8767688679245282,0.9520065211938801,0.8675402364335564,0.963534390664804,0.8620711974110032,0.9602458809895702,0.8796122994652408,0.958544635285902,0.12573155211173806,0.0011661303930280823,0.012337839320159335,0.00375595946787518
1.6258000373840331,0.008599948883056641,0.8775213482643471,0.9339114531084084,0.6,0.5,4,5,0.6,"{'subsample': 0.6, 'colsample_bytree': 0.6, 'max_depth': 4, 'gamma': 0.5, 'min_child_weight': 5}",140,0.8950715421303657,0.9334191580841915,0.8776860587002098,0.9289775102416186,0.8569292123629113,0.938787081929493,0.8816181229773463,0.9341168270603448,0.8762032085561497,0.9342566882263936,0.09181809552268143,0.0004899403160383115,0.012259523488765313,0.003115100921364511
1.7926000595092773,0.010199975967407227,0.878994695507625,0.9399922604737239,0.6,0.5,4,5,0.8,"{'subsample': 0.8, 'colsample_bytree': 0.6, 'max_depth': 4, 'gamma': 0.5, 'min_child_weight': 5}",113,0.8926868044515105,0.9390102656401027,0.8858097484276728,0.9360421369450715,0.8609172482552342,0.944268222532665,0.8795469255663431,0.9404024117834769,0.8759358288770053,0.9402382654673029,0.14669100658570233,0.001469684661854797,0.010684441087104911,0.0026487877917316465
1.6073999881744385,0.008599948883056641,0.8746068068094426,0.9406278436279001,0.6,0.5,4,5,1.0,"{'subsample': 1.0, 'colsample_bytree': 0.6, 'max_depth': 4, 'gamma': 0.5, 'min_child_weight': 5}",216,0.8880498145204029,0.9357980868579809,0.8810272536687632,0.9359125491179668,0.8614157527417747,0.9476374393951846,0.8688025889967637,0.942443022455115,0.8736631016042781,0.9413481203132533,0.08440522890211417,0.0008000493062943438,0.009284944247371673,0.0044386632733504966
1.5349999904632567,0.00839996337890625,0.8701445096646186,0.9077537884198785,0.6,0.5,4,10,0.6,"{'subsample': 0.6, 'colsample_bytree': 0.6, 'max_depth': 4, 'gamma': 0.5, 'min_child_weight': 10}",306,0.8888447270800212,0.9075009165750092,0.8660246331236898,0.9032438759301062,0.8484546360917248,0.9147793573835155,0.8724271844660193,0.9065307939067198,0.8748663101604278,0.9067139983040421,0.07247887176469327,0.0010197861025201466,0.013157660302947443,0.003803649646388525
1.7526000022888184,0.007999992370605469,0.8746419627518908,0.9193060717462676,0.6,0.5,4,10,0.8,"{'subsample': 0.8, 'colsample_bytree': 0.6, 'max_depth': 4, 'gamma': 0.5, 'min_child_weight': 10}",213,0.8952040275569688,0.9184789854347899,0.8716588050314464,0.9161524956107349,0.8540094003703177,0.9246035006984962,0.8750161812297734,0.9189466082195462,0.8772058823529412,0.9183487687677702,0.16437108095135214,1.1680077279964342e-07,0.013156875573671406,0.002819131452516109
1.573799991607666,0.007800006866455078,0.8738106148382735,0.92388047295285,0.6,0.5,4,10,1.0,"{'subsample': 1.0, 'colsample_bytree': 0.6, 'max_depth': 4, 'gamma': 0.5, 'min_child_weight': 10}",228,0.8987148913619502,0.9233993267339933,0.8708071278825996,0.9217373129337012,0.8584247258225325,0.929279316295505,0.8676375404530743,0.9252783796039704,0.8733288770053477,0.9197080291970803,0.04132019590704972,0.000400018706226792,0.013466803438260544,0.003266054986996893
2.109000015258789,0.011999988555908203,0.8816809461508599,0.9715034545120214,0.6,0.5,5,1,0.6,"{'subsample': 0.6, 'colsample_bytree': 0.6, 'max_depth': 5, 'gamma': 0.5, 'min_child_weight': 1}",61,0.9009009009009008,0.9687447921874479,0.8877751572327043,0.9685895828108018,0.8684660304799886,0.9743651902374887,0.8749514563106796,0.9714524445340186,0.8762032085561497,0.9743652627903496,0.04185203467286251,0.0012648947819849754,0.011470029785985526,0.0025488407605956647
1.9420001029968261,0.011799955368041992,0.8822998480169078,0.974947962468373,0.6,0.5,5,1,0.8,"{'subsample': 0.8, 'colsample_bytree': 0.6, 'max_depth': 5, 'gamma': 0.5, 'min_child_weight': 1}",42,0.9054054054054055,0.9736359697363597,0.8871200209643606,0.971181339352897,0.8721692066657171,0.9774878790368969,0.8688673139158576,0.9742950235971851,0.877807486631016,0.9781396006185259,0.10683444303828747,0.0011661631026401986,0.013132976185275563,0.0025679888648113738
1.906600046157837,0.010199975967407227,0.8798043769334887,0.9691622842214052,0.6,0.5,5,1,1.0,"{'subsample': 1.0, 'colsample_bytree': 0.6, 'max_depth': 5, 'gamma': 0.5, 'min_child_weight': 1}",97,0.9060015898251192,0.9692822384428224,0.8746724318658281,0.9633224646768666,0.8696054693063666,0.9744720190648368,0.867378640776699,0.9698023210896694,0.881216577540107,0.9689323778328318,0.1813786967477631,0.0009798708839345476,0.013969974576558353,0.0035432659955416126
1.9181999683380127,0.010200071334838866,0.8788632583981162,0.9375112673504731,0.6,0.5,5,5,0.6,"{'subsample': 0.6, 'colsample_bytree': 0.6, 'max_depth': 5, 'gamma': 0.5, 'min_child_weight': 5}",114,0.8965288818229995,0.9365271806152718,0.8800445492662473,0.9323384332413678,0.8591368750890187,0.9424315884624866,0.8811003236245956,0.9378789405619656,0.8774064171122994,0.9383801938712736,0.15140987226735472,0.0014697041241379131,0.011922092539190153,0.00325042816124425
1.8196000099182128,0.011600065231323241,0.8808223102257309,0.9461638105500487,0.6,0.5,5,5,0.8,"{'subsample': 0.8, 'colsample_bytree': 0.6, 'max_depth': 5, 'gamma': 0.5, 'min_child_weight': 5}",77,0.8954689984101749,0.9457762557077625,0.8871200209643606,0.9421202240615334,0.8634809856145849,0.9499958911989481,0.8814886731391586,0.9456634923833998,0.8764705882352941,0.9472631893986,0.013032202676151204,0.0018547589525610803,0.01072239711955391,0.0025551745406556217
2.0223999500274656,0.009800004959106445,0.8771386544393788,0.9487496896915193,0.6,0.5,5,5,1.0,"{'subsample': 1.0, 'colsample_bytree': 0.6, 'max_depth': 5, 'gamma': 0.5, 'min_child_weight': 5}",152,0.8887122416534181,0.9445763756957637,0.888233752620545,0.9450882033274809,0.8641219199544223,0.9537307913550827,0.8742394822006473,0.9488125829260509,0.8703208556149733,0.9515404951532181,0.12605814011474076,0.0009798222229890437,0.00981410712336161,0.0035616556983504286
1.8736000061035156,0.008800029754638672,0.8702194418135217,0.9078767110351615,0.6,0.5,5,10,0.6,"{'subsample': 0.6, 'colsample_bytree': 0.6, 'max_depth': 5, 'gamma': 0.5, 'min_child_weight': 10}",304,0.888844727080021,0.9073425990734261,0.866417714884696,0.9037496864810635,0.8478849166785358,0.915042320650834,0.8719093851132685,0.9065307939067196,0.8759358288770054,0.9067181550637646,0.09828440559390686,0.0011662612337705745,0.013391488205977343,0.003789915916679628
2.250999927520752,0.009200096130371094,0.8748430543305497,0.9208763484949472,0.6,0.5,5,10,0.8,"{'subsample': 0.8, 'colsample_bytree': 0.6, 'max_depth': 5, 'gamma': 0.5, 'min_child_weight': 10}",204,0.8952040275569688,0.9207829217078293,0.8732311320754715,0.917189198227573,0.8532972511038313,0.9254006081025556,0.8746278317152104,0.9203574007826539,0.8777406417112299,0.9206516136541243,0.2592767045616577,0.001599967480371958,0.013350350049976596,0.002622691103906819
1.7699999332427978,0.008599996566772461,0.87355221364389,0.9279916273512839,0.6,0.5,5,10,1.0,"{'subsample': 1.0, 'colsample_bytree': 0.6, 'max_depth': 5, 'gamma': 0.5, 'min_child_weight': 10}",234,0.898184949655538,0.92657400926574,0.8735587002096437,0.9251358582058357,0.856573137729668,0.933951023091462,0.8673139158576052,0.9285702289178885,0.8719919786096256,0.9257270172754934,0.05876394355398537,0.0008000135475042733,0.013702302536750284,0.0031982087050365527
1.4996000289916993,0.008999967575073242,0.8805443416397657,0.9415451899622415,0.6,1,3,1,0.6,"{'subsample': 0.6, 'colsample_bytree': 0.6, 'max_depth': 3, 'gamma': 1, 'min_child_weight': 1}",83,0.8946740858505564,0.9399101756491017,0.8826650943396226,0.93765571440515,0.8633385557612876,0.9462774262470212,0.8796116504854369,0.9424472212425051,0.8823529411764706,0.9414354122674292,0.1264667637107251,0.0018973296034284807,0.01004869763594819,0.0028642996959543617
1.7554000854492187,0.008999967575073242,0.883521326835146,0.9428771105374129,0.6,1,3,1,0.8,"{'subsample': 0.8, 'colsample_bytree': 0.6, 'max_depth': 3, 'gamma': 1, 'min_child_weight': 1}",11,0.9018282988871225,0.9423182681731828,0.887513102725367,0.9373881782459661,0.8650477140008546,0.9470827512531843,0.8771521035598705,0.9438664113803933,0.8859625668449198,0.943729943634338,0.12099517713411459,0.0016733127581657762,0.012164965956647388,0.003157028247179067
1.4679999351501465,0.006599950790405274,0.8799223104968446,0.9312495805173302,0.6,1,3,1,1.0,"{'subsample': 1.0, 'colsample_bytree': 0.6, 'max_depth': 3, 'gamma': 1, 'min_child_weight': 1}",95,0.9060015898251192,0.9342815718428158,0.8780791404612159,0.9239361257419948,0.8620566870816123,0.9370696030898183,0.873915857605178,0.9314841873666886,0.8794117647058823,0.9294764145453336,0.18430955580116584,0.0010198048021820402,0.014433954577471564,0.004466573918138605
1.547999954223633,0.008599996566772461,0.8755224253340549,0.9239519592581354,0.6,1,3,5,0.6,"{'subsample': 0.6, 'colsample_bytree': 0.6, 'max_depth': 3, 'gamma': 1, 'min_child_weight': 5}",182,0.8936142024377318,0.9237534579875346,0.8742793501048218,0.9193880110358665,0.8550064093433983,0.9288437833840085,0.8776051779935274,0.9251734099192153,0.8770053475935828,0.9226011339640524,0.057955161349851556,0.0016247838289272913,0.012306822585172014,0.0031021166999660875
1.5157999992370605,0.0071999549865722655,0.8748826466232084,0.9263712200139201,0.6,1,3,5,0.8,"{'subsample': 0.8, 'colsample_bytree': 0.6, 'max_depth': 3, 'gamma': 1, 'min_child_weight': 5}",200,0.8891096979332274,0.9256740992567409,0.8761137316561846,0.9222640247470948,0.8587095855291269,0.9315720272824389,0.8755339805825243,0.9271468399926102,0.8748663101604277,0.9251991087907154,0.05068095215909934,0.0003999710083007813,0.00965950211493589,0.003045615130810395
1.3400000095367433,0.007000064849853516,0.8740123243583738,0.9229954156935367,0.6,1,3,5,1.0,"{'subsample': 1.0, 'colsample_bytree': 0.6, 'max_depth': 3, 'gamma': 1, 'min_child_weight': 5}",222,0.8908982511923687,0.9191747491917476,0.8746069182389936,0.9194757963380988,0.8612733228884776,0.9299367244638015,0.8691909385113268,0.9263658655380327,0.8739973262032085,0.9200239429360025,0.02492393726802003,0.0010954527788955394,0.00971686838022181,0.004367071395620913
1.5748000144958496,0.007799959182739258,0.8683542657739528,0.9042734782941787,0.6,1,3,10,0.6,"{'subsample': 0.6, 'colsample_bytree': 0.6, 'max_depth': 3, 'gamma': 1, 'min_child_weight': 10}",346,0.8876523582405935,0.9021389527713896,0.8644523060796645,0.9003887634813141,0.848597065945022,0.9114758813378256,0.8698381877022653,0.9041206899447439,0.8711229946524065,0.90324310393562,0.12369708988528008,0.0015999794006347655,0.012562341592458956,0.003810691107564627
1.4473999977111816,0.00840001106262207,0.8730823952028679,0.9120260975024305,0.6,1,3,10,0.8,"{'subsample': 0.8, 'colsample_bytree': 0.6, 'max_depth': 3, 'gamma': 1, 'min_child_weight': 10}",242,0.895601483836778,0.9104381228543812,0.8655005241090147,0.9094348298637238,0.8538669705170203,0.917897937381872,0.8760517799352752,0.9105868225256546,0.874264705882353,0.9117727748865203,0.05250750447150236,0.0013564661105719225,0.013753748384816517,0.0030282179523462307
1.362399959564209,0.007599973678588867,0.8695056198486457,0.9087821699690666,0.6,1,3,10,1.0,"{'subsample': 1.0, 'colsample_bytree': 0.6, 'max_depth': 3, 'gamma': 1, 'min_child_weight': 10}",323,0.8973237943826178,0.9071384528213846,0.8577699161425577,0.9081138700777527,0.8579262213359921,0.9147916837866712,0.8655016181229773,0.9072151962513227,0.8688502673796792,0.906651646908202,0.10364286318998539,0.0014966309428438634,0.014596383826972469,0.003041618722827385
1.800599956512451,0.010400056838989258,0.8822499536306136,0.9573037665837516,0.6,1,4,1,0.6,"{'subsample': 0.6, 'colsample_bytree': 0.6, 'max_depth': 4, 'gamma': 1, 'min_child_weight': 1}",44,0.9006359300476947,0.9531796820317968,0.8868579664570231,0.9537580469860378,0.8647628542942601,0.9607568411537515,0.8796116504854369,0.9590492265833628,0.8792780748663102,0.9597750361638097,0.13653510336145241,0.0012000004475480712,0.011679058959760786,0.003183008915816179
1.61899995803833,0.009399986267089844,0.8817051205822944,0.9586453016942456,0.6,1,4,1,0.8,"{'subsample': 0.8, 'colsample_bytree': 0.6, 'max_depth': 4, 'gamma': 1, 'min_child_weight': 1}",59,0.8999735029146793,0.9563418658134185,0.8873820754716981,0.9536828024412674,0.8657598632673408,0.9624661023913221,0.8746925566343041,0.9585705648208797,0.8806149732620322,0.9621651730043396,0.07073603468926863,0.002416698446502963,0.011590491858864908,0.003374190667390774
1.6829999923706054,0.007600021362304687,0.8748795635875352,0.9470581744665493,0.6,1,4,1,1.0,"{'subsample': 1.0, 'colsample_bytree': 0.6, 'max_depth': 4, 'gamma': 1, 'min_child_weight': 1}",202,0.8979199788023319,0.9498675132486752,0.872575995807128,0.94477050413845,0.857356501922803,0.950143808036815,0.8686084142394822,0.9416704455753178,0.877807486631016,0.9488386013334886,0.09500528433311355,0.0013564661105719225,0.013364907569268527,0.0033119328763338133
1.6779999732971191,0.0082000732421875,0.8769553041341617,0.9315533489688939,0.6,1,4,5,0.6,"{'subsample': 0.6, 'colsample_bytree': 0.6, 'max_depth': 4, 'gamma': 1, 'min_child_weight': 5}",153,0.8940116587175411,0.9309360730593608,0.8776860587002097,0.9267661566758632,0.8564307078763709,0.9363711069110033,0.8795469255663431,0.9324960951277271,0.8770053475935828,0.9311973130705151,0.14179709463765108,0.0003999948608169695,0.012002136412417581,0.0030830038296645276
1.6336000442504883,0.00840001106262207,0.8782974773396127,0.9362093829072753,0.6,1,4,5,0.8,"{'subsample': 0.8, 'colsample_bytree': 0.6, 'max_depth': 4, 'gamma': 1, 'min_child_weight': 5}",126,0.8930842607313195,0.9352564743525648,0.8831236897274634,0.9319454895075663,0.8619142572283149,0.9405703015859971,0.8773462783171522,0.9362246183302263,0.8759358288770055,0.937050030760022,0.06895387174212103,0.0007999897074229016,0.01017330113372122,0.0027861570052883726
1.8020000457763672,0.007400035858154297,0.8751610539077612,0.9335413058265389,0.6,1,4,5,1.0,"{'subsample': 1.0, 'colsample_bytree': 0.6, 'max_depth': 4, 'gamma': 1, 'min_child_weight': 5}",195,0.8877186009538951,0.9281030230310303,0.8808962264150944,0.9287893988796924,0.8608460333285857,0.9424151532582792,0.8729449838187704,0.9379041332863068,0.8733288770053477,0.9304948206773856,0.1759465936585547,0.0004899792418945042,0.00899114668138845,0.005642978696485272
1.5116000175476074,0.0067999839782714845,0.8689874209895126,0.9055519359970509,0.6,1,4,10,0.6,"{'subsample': 0.6, 'colsample_bytree': 0.6, 'max_depth': 4, 'gamma': 1, 'min_child_weight': 10}",335,0.8873873873873874,0.9041679165416792,0.8656315513626835,0.9014965303904356,0.8490243555049138,0.9126263456323445,0.8711326860841424,0.9051283989183924,0.8716577540106952,0.9043404885024027,0.11869388842258506,0.0003999710083007813,0.012337943657073254,0.003743156017700474
1.5844000339508058,0.009200000762939453,0.8743001286016598,0.916669015917017,0.6,1,4,10,0.8,"{'subsample': 0.8, 'colsample_bytree': 0.6, 'max_depth': 4, 'gamma': 1, 'min_child_weight': 10}",218,0.8967938526762056,0.9163875279138752,0.8702175052410901,0.9137070479056935,0.8521578122774534,0.9216615991453694,0.8755339805825243,0.9148695856636603,0.8766711229946524,0.9167193189564871,0.06460213080989533,0.0014696587029760495,0.014295146643221537,0.0027209872076331973
1.7455999851226807,0.007400035858154297,0.8708535813377926,0.9161253391590837,0.6,1,4,10,1.0,"{'subsample': 1.0, 'colsample_bytree': 0.6, 'max_depth': 4, 'gamma': 1, 'min_child_weight': 10}",295,0.8961976682564918,0.9132045128820451,0.8649764150943396,0.9146726862302482,0.8565019228030195,0.9222039608842139,0.8647249190938511,0.9169437866344201,0.8717245989304814,0.9136017491644912,0.13366172617899982,0.0010197393462908794,0.013592084188247503,0.0033054328454896736
1.8858000755310058,0.010400009155273438,0.8830603707704618,0.9660511589977336,0.6,1,5,1,0.6,"{'subsample': 0.6, 'colsample_bytree': 0.6, 'max_depth': 5, 'gamma': 1, 'min_child_weight': 1}",23,0.9005034446210917,0.962053794620538,0.8894785115303984,0.963029847002759,0.8659735080472867,0.9688265264195908,0.8809061488673139,0.9670017299004048,0.8783422459893048,0.9693438970453752,0.07574526645899417,0.00101980480218204,0.011534968011187271,0.0029851506277823853
2.064600038528442,0.011199951171875,0.8834468364465263,0.9682068941156599,0.6,1,5,1,0.8,"{'subsample': 0.8, 'colsample_bytree': 0.6, 'max_depth': 5, 'gamma': 1, 'min_child_weight': 1}",12,0.9059353471118177,0.966582508415825,0.8884302935010483,0.9637237689156426,0.8684660304799886,0.971250719040184,0.8735275080906149,0.9671822777581833,0.8807486631016043,0.9722951964484644,0.16619941288768258,0.0011661794551524793,0.013134213122149999,0.0031548681518071605
1.8184000968933105,0.007799959182739258,0.878179617338019,0.9568639704075521,0.6,1,5,1,1.0,"{'subsample': 1.0, 'colsample_bytree': 0.6, 'max_depth': 5, 'gamma': 1, 'min_child_weight': 1}",128,0.9011658717541072,0.958066693330667,0.8768343815513627,0.9544185268790236,0.8595641646489104,0.9593310871887584,0.8735922330097087,0.9538217362825616,0.8796122994652408,0.9586818083567497,0.03432552388927955,0.0003999948608169695,0.013429552812694276,0.0022835553408628723
1.9105999946594239,0.008599996566772461,0.8784299264385291,0.9343738965819972,0.6,1,5,5,0.6,"{'subsample': 0.6, 'colsample_bytree': 0.6, 'max_depth': 5, 'gamma': 1, 'min_child_weight': 5}",119,0.895733969263381,0.9339191080891911,0.8799135220125786,0.9296254493771423,0.8582822959692351,0.9395307749198784,0.8805825242718447,0.9346122839723887,0.8775401069518718,0.9341818665513858,0.24244880177209752,0.001743602768334089,0.011948753241953509,0.0031445725211146024
1.8231999397277832,0.009000062942504883,0.8802713692404724,0.9423611984705083,0.6,1,5,5,0.8,"{'subsample': 0.8, 'colsample_bytree': 0.6, 'max_depth': 5, 'gamma': 1, 'min_child_weight': 5}",91,0.8967938526762056,0.9415100156651002,0.8879716981132074,0.9387927430816823,0.860205098988748,0.9465034103048731,0.8792880258899677,0.9411036092776406,0.8770053475935828,0.9438962140232446,0.14201607181186288,0.0,0.012225143128625276,0.0026288441656429793
1.8564000606536866,0.008799982070922852,0.8793236258666753,0.9384456217872122,0.6,1,5,5,1.0,"{'subsample': 1.0, 'colsample_bytree': 0.6, 'max_depth': 5, 'gamma': 1, 'min_child_weight': 5}",106,0.8942766295707475,0.9375895743758957,0.8841719077568134,0.9355446868990887,0.8643355647343683,0.9474443257457473,0.8773462783171522,0.9403940142086965,0.8764037433155081,0.9312555077066326,0.10586710849868151,0.001720523279182679,0.009847711111774066,0.0053966450105367636
1.7806000232696533,0.008999967575073242,0.8690889031872271,0.9057639048746611,0.6,1,5,10,0.6,"{'subsample': 0.6, 'colsample_bytree': 0.6, 'max_depth': 5, 'gamma': 1, 'min_child_weight': 10}",334,0.888314785373609,0.9045720427957205,0.8655005241090148,0.901872753114288,0.8485970659450222,0.9129550497164928,0.8711326860841424,0.9051955795166355,0.8717914438502673,0.9042240992301681,0.07338276715070327,0.0014142122148797748,0.01276767770774103,0.0037674436030035174
2.061599922180176,0.009400033950805664,0.8738436517006265,0.9179515591177715,0.6,1,5,10,0.8,"{'subsample': 0.8, 'colsample_bytree': 0.6, 'max_depth': 5, 'gamma': 1, 'min_child_weight': 10}",226,0.895733969263381,0.918599806685998,0.8703485324947589,0.9146685059777611,0.8518729525708588,0.9226066233872956,0.8754045307443366,0.9160578424950874,0.8757352941176471,0.9178250170427149,0.0931635260163829,0.0017435699491206256,0.014012259911709214,0.0027007577354155182
2.1552000522613524,0.007399988174438476,0.8725539186022628,0.9215631181052419,0.6,1,5,10,1.0,"{'subsample': 1.0, 'colsample_bytree': 0.6, 'max_depth': 5, 'gamma': 1, 'min_child_weight': 10}",258,0.8968600953895071,0.9163625304136253,0.8698244234800838,0.9202700443106764,0.8587095855291269,0.9295710411701865,0.8651132686084142,0.9224567944777549,0.8721256684491978,0.9191551801539664,0.1337675549911807,0.0004899208473093903,0.013021666889987809,0.004459636905095293
1.4495999813079834,0.007399988174438476,0.8802341434761676,0.9371397967286837,0.6,1.5,3,1,0.6,"{'subsample': 0.6, 'colsample_bytree': 0.6, 'max_depth': 3, 'gamma': 1.5, 'min_child_weight': 1}",93,0.893879173290938,0.9355064493550644,0.8837133123689728,0.9330114538918151,0.8615581825950719,0.9423083244309309,0.8802588996763756,0.9384919635209352,0.8816844919786097,0.9363807924446735,0.08132795718401814,0.0008000373840332032,0.010484422170386209,0.00312503309959252
1.4853999614715576,0.010200023651123047,0.883703493831194,0.9380782690722874,0.6,1.5,3,1,0.8,"{'subsample': 0.8, 'colsample_bytree': 0.6, 'max_depth': 3, 'gamma': 1.5, 'min_child_weight': 1}",9,0.9024907260201378,0.9381936806319369,0.8867269392033544,0.9328735055597358,0.8634809856145848,0.943093105431835,0.8814886731391586,0.9388110713625906,0.8842245989304813,0.9374199823753386,0.14208252241181787,0.002638130961365264,0.012468661867438459,0.0032625697643049118
1.7772000312805176,0.0055999755859375,0.8803449403629258,0.9233132032436753,0.6,1.5,3,1,1.0,"{'subsample': 1.0, 'colsample_bytree': 0.6, 'max_depth': 3, 'gamma': 1.5, 'min_child_weight': 1}",88,0.9056703762586116,0.9219619704696197,0.8797824947589099,0.9178873003929438,0.8615581825950719,0.930454433396335,0.8808414239482202,0.9240103458121295,0.8737299465240642,0.9222519661473487,0.1784548650782366,0.001200079921460192,0.014429653177932558,0.004095745396967103
